::ffff:127.0.0.1 - - [01/Jan/2021:07:35:10 +0000] "POST /api/v1/user/verifyUser HTTP/1.1" 400 76 "-" "axios/0.20.0"
::ffff:127.0.0.1 - - [01/Jan/2021:07:35:10 +0000] "GET /static/img/sara_avatar.png HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 Edg/87.0.664.66"
::ffff:127.0.0.1 - - [01/Jan/2021:07:35:10 +0000] "POST /user/bot/webhook HTTP/1.1" 200 82 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 Edg/87.0.664.66"
::ffff:127.0.0.1 - - [01/Jan/2021:07:48:06 +0000] "POST /api/v1/user/login HTTP/1.1" 200 91 "-" "axios/0.20.0"
::1 - - [01/Jan/2021:07:48:06 +0000] "POST /user/login HTTP/1.1" 200 256 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 Edg/87.0.664.66"
::ffff:127.0.0.1 - - [01/Jan/2021:07:48:06 +0000] "POST /api/v1/user/verifyUser HTTP/1.1" 200 91 "-" "axios/0.20.0"
::1 - - [01/Jan/2021:07:48:06 +0000] "POST /user/bot/webhook HTTP/1.1" 200 137 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 Edg/87.0.664.66"
::1 - - [01/Jan/2021:07:48:06 +0000] "GET /static/img/sara_avatar.png HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 Edg/87.0.664.66"
::ffff:127.0.0.1 - - [01/Jan/2021:07:48:15 +0000] "POST /api/v1/user/verifyUser HTTP/1.1" 200 91 "-" "axios/0.20.0"
::1 - - [01/Jan/2021:07:48:15 +0000] "POST /user/bot/webhook HTTP/1.1" 200 419 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 Edg/87.0.664.66"
::1 - - [01/Jan/2021:07:48:15 +0000] "GET /static/img/userAvatar.jpg HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 Edg/87.0.664.66"
::ffff:127.0.0.1 - - [01/Jan/2021:07:48:18 +0000] "POST /api/v1/user/verifyUser HTTP/1.1" 200 91 "-" "axios/0.20.0"
::1 - - [01/Jan/2021:07:48:18 +0000] "POST /user/bot/webhook HTTP/1.1" 200 446 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 Edg/87.0.664.66"
::ffff:127.0.0.1 - - [01/Jan/2021:07:48:20 +0000] "POST /api/v1/user/verifyUser HTTP/1.1" 200 91 "-" "axios/0.20.0"
::ffff:127.0.0.1 - - [01/Jan/2021:07:48:20 +0000] "POST /api/v1/sales/aggregator_revenue HTTP/1.1" 200 163 "-" "axios/0.20.0"
::1 - - [01/Jan/2021:07:48:20 +0000] "POST /user/bot/webhook HTTP/1.1" 200 1263 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 Edg/87.0.664.66"
::1 - - [01/Jan/2021:07:48:28 +0000] "GET /static/css/materialize.min.css HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 Edg/87.0.664.66"
::1 - - [01/Jan/2021:07:48:28 +0000] "GET /static/css/tabulator_materialize.min.css HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 Edg/87.0.664.66"
::1 - - [01/Jan/2021:07:48:28 +0000] "GET /static/css/style.css HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 Edg/87.0.664.66"
::1 - - [01/Jan/2021:07:48:28 +0000] "GET /static/js/hammer.min.js.map HTTP/1.1" 404 84 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 Edg/87.0.664.66"
::1 - - [01/Jan/2021:07:48:28 +0000] "GET /static/js/md5.min.js.map HTTP/1.1" 404 81 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 Edg/87.0.664.66"
::1 - - [01/Jan/2021:07:48:28 +0000] "GET /static/css/tabulator_materialize.min.css.map HTTP/1.1" 404 101 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 Edg/87.0.664.66"
::ffff:127.0.0.1 - - [01/Jan/2021:07:52:16 +0000] "POST /api/v1/user/verifyUser HTTP/1.1" 200 91 "-" "axios/0.20.0"
::1 - - [01/Jan/2021:07:52:16 +0000] "POST /user/bot/webhook HTTP/1.1" 200 419 "http://localhost:8000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36 Edg/87.0.664.66"
::1 - - [01/Jan/2021:07:52:16 +0000] "GET /static/img/userAvatar.jpg HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36 Edg/87.0.664.66"
::1 - - [01/Jan/2021:07:52:16 +0000] "GET /static/img/sara_avatar.png HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36 Edg/87.0.664.66"
::ffff:127.0.0.1 - - [01/Jan/2021:07:52:19 +0000] "POST /api/v1/user/verifyUser HTTP/1.1" 200 91 "-" "axios/0.20.0"
::1 - - [01/Jan/2021:07:52:19 +0000] "POST /user/bot/webhook HTTP/1.1" 200 137 "http://localhost:8000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36 Edg/87.0.664.66"
::ffff:127.0.0.1 - - [01/Jan/2021:07:52:22 +0000] "POST /api/v1/user/verifyUser HTTP/1.1" 200 91 "-" "axios/0.20.0"
::1 - - [01/Jan/2021:07:52:22 +0000] "POST /user/bot/webhook HTTP/1.1" 200 748 "http://localhost:8000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36 Edg/87.0.664.66"
::ffff:127.0.0.1 - - [01/Jan/2021:07:52:25 +0000] "POST /api/v1/user/verifyUser HTTP/1.1" 200 91 "-" "axios/0.20.0"
::1 - - [01/Jan/2021:07:52:25 +0000] "POST /user/bot/webhook HTTP/1.1" 200 472 "http://localhost:8000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36 Edg/87.0.664.66"
::ffff:127.0.0.1 - - [01/Jan/2021:07:52:28 +0000] "POST /api/v1/user/verifyUser HTTP/1.1" 200 91 "-" "axios/0.20.0"
::ffff:127.0.0.1 - - [01/Jan/2021:07:52:28 +0000] "POST /api/v1/reconciliation/variance_aggregator_wise HTTP/1.1" 200 228 "-" "axios/0.20.0"
::1 - - [01/Jan/2021:07:52:28 +0000] "POST /user/bot/webhook HTTP/1.1" 200 2 "http://localhost:8000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36 Edg/87.0.664.66"
::ffff:127.0.0.1 - - [01/Jan/2021:07:53:52 +0000] "POST /api/v1/user/verifyUser HTTP/1.1" 200 91 "-" "axios/0.20.0"
::1 - - [01/Jan/2021:07:53:52 +0000] "POST /user/bot/webhook HTTP/1.1" 200 137 "http://localhost:8000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36 Edg/87.0.664.66"
::ffff:127.0.0.1 - - [01/Jan/2021:07:53:55 +0000] "POST /api/v1/user/verifyUser HTTP/1.1" 200 91 "-" "axios/0.20.0"
::1 - - [01/Jan/2021:07:53:55 +0000] "POST /user/bot/webhook HTTP/1.1" 200 748 "http://localhost:8000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36 Edg/87.0.664.66"
::ffff:127.0.0.1 - - [01/Jan/2021:07:53:58 +0000] "POST /api/v1/user/verifyUser HTTP/1.1" 200 91 "-" "axios/0.20.0"
::1 - - [01/Jan/2021:07:53:58 +0000] "POST /user/bot/webhook HTTP/1.1" 200 472 "http://localhost:8000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36 Edg/87.0.664.66"
::ffff:127.0.0.1 - - [01/Jan/2021:07:54:00 +0000] "POST /api/v1/user/verifyUser HTTP/1.1" 200 91 "-" "axios/0.20.0"
::ffff:127.0.0.1 - - [01/Jan/2021:07:54:00 +0000] "POST /api/v1/reconciliation/variance_aggregator_wise HTTP/1.1" 200 228 "-" "axios/0.20.0"
